work,book_n,line_n,word_n,word,lemma,appositive
Dion.,10,80,3,οἱ,ὁ,postpositive
Dion.,10,267,4,οἱ,ὁ,postpositive
Dion.,15,206,2,οἱ,ὁ,postpositive
Dion.,20,186,3,οἱ,ὁ,postpositive
Dion.,22,299,3,οἱ,ὁ,postpositive
Dion.,28,55,3,οἱ,ὁ,postpositive
Dion.,35,325,3,οἱ,ὁ,postpositive
Dion.,35,334,3,οἱ,ὁ,postpositive
Dion.,37,505,3,οἱ,ὁ,postpositive
Dion.,48,382,3,οἱ,ὁ,postpositive
Dion.,48,591,3,οἱ,ὁ,postpositive
Dion.,48,595,3,οἱ,ὁ,postpositive
Od.,1,239,3,οἱ,ὁ,postpositive
Od.,1,291,3,οἱ,ὁ,postpositive
Od.,1,381,3,οἱ,ὁ,postpositive
Od.,2,222,3,οἱ,ὁ,postpositive
Od.,2,249,3,οἱ,ὁ,postpositive
Od.,2,302,4,οἱ,ὁ,postpositive
Od.,3,70,2,οἱ,ὁ,postpositive
Od.,3,149,2,οἱ,ὁ,postpositive
Od.,3,430,3,οἱ,ὁ,postpositive
Od.,3,477,3,οἱ,ὁ,postpositive
Od.,4,224,3,οἱ,ὁ,postpositive
Od.,4,225,3,οἱ,ὁ,postpositive
Od.,4,228,3,οἱ,ὁ,postpositive
Od.,4,293,3,οἱ,ὁ,postpositive
Od.,4,559,3,οἱ,ὁ,postpositive
Od.,4,638,3,οἱ,ὁ,postpositive
Od.,4,673,3,οἱ,ὁ,postpositive
Od.,5,16,3,οἱ,ὁ,postpositive
Od.,5,41,3,οἱ,ὁ,postpositive
Od.,5,113,3,οἱ,ὁ,postpositive
Od.,5,114,3,οἱ,ὁ,postpositive
Od.,5,143,2,οἱ,ὁ,postpositive
Od.,5,234,2,οἱ,ὁ,postpositive
Od.,5,452,3,οἱ,ὁ,postpositive
Od.,6,214,4,οἱ,ὁ,postpositive
Od.,7,122,3,οἱ,ὁ,postpositive
Od.,8,79,3,οἱ,ὁ,postpositive
Od.,8,175,3,οἱ,ὁ,postpositive
Od.,8,291,4,οἱ,ὁ,postpositive
Od.,8,320,2,οἱ,ὁ,postpositive
Od.,8,389,3,οἱ,ὁ,postpositive
Od.,8,403,2,οἱ,ὁ,postpositive
Od.,8,426,3,οἱ,ὁ,postpositive
Od.,8,428,3,οἱ,ὁ,postpositive
Od.,8,453,3,οἱ,ὁ,postpositive
Od.,9,389,3,οἱ,ὁ,postpositive
Od.,9,532,3,οἱ,ὁ,postpositive
Od.,10,43,3,οἱ,ὁ,postpositive
Od.,10,434,3,οἱ,ὁ,postpositive
Od.,11,193,2,οἱ,ὁ,postpositive
Od.,11,247,4,οἱ,ὁ,postpositive
Od.,12,78,3,οἱ,ὁ,postpositive
Od.,12,90,4,οἱ,ὁ,postpositive
Od.,13,13,3,οἱ,ὁ,postpositive
Od.,14,96,3,οἱ,ὁ,postpositive
Od.,14,369,3,οἱ,ὁ,postpositive
Od.,14,460,3,οἱ,ὁ,postpositive
Od.,14,527,3,οἱ,ὁ,postpositive
Od.,15,42,2,οἱ,ὁ,postpositive
Od.,15,105,3,οἱ,ὁ,postpositive
Od.,15,170,2,οἱ,ὁ,postpositive
Od.,15,203,2,οἱ,ὁ,postpositive
Od.,15,204,3,οἱ,ὁ,postpositive
Od.,15,530,4,οἱ,ὁ,postpositive
Od.,16,13,4,οἱ,ὁ,postpositive
Od.,16,131,3,οἱ,ὁ,postpositive
Od.,16,339,3,οἱ,ὁ,postpositive
Od.,16,379,2,οἱ,ὁ,postpositive
Od.,17,145,3,οἱ,ὁ,postpositive
Od.,19,244,3,οἱ,ὁ,postpositive
Od.,20,296,3,οἱ,ὁ,postpositive
Od.,21,13,3,οἱ,ὁ,postpositive
Od.,21,24,3,οἱ,ὁ,postpositive
Od.,21,29,3,οἱ,ὁ,postpositive
Od.,21,336,3,οἱ,ὁ,postpositive
Od.,21,415,3,οἱ,ὁ,postpositive
Od.,22,91,3,οἱ,ὁ,postpositive
Od.,22,249,3,οἱ,ὁ,postpositive
Od.,22,252,3,οἱ,ὁ,postpositive
Od.,22,404,4,οἱ,ὁ,postpositive
Od.,24,275,3,οἱ,ὁ,postpositive
Q.S.,1,27,4,οἱ,ὁ,postpositive
Q.S.,1,91,3,οἱ,ὁ,postpositive
Q.S.,1,289,3,οἱ,ὁ,postpositive
Q.S.,1,657,3,οἱ,ὁ,postpositive
Q.S.,1,720,2,οἱ,ὁ,postpositive
Q.S.,1,820,2,οἱ,ὁ,postpositive
Q.S.,2,400,2,οἱ,ὁ,postpositive
Q.S.,2,405,2,οἱ,ὁ,postpositive
Q.S.,2,637,3,οἱ,ὁ,postpositive
Q.S.,3,30,3,οἱ,ὁ,postpositive
Q.S.,3,70,3,οἱ,ὁ,postpositive
Q.S.,3,141,3,οἱ,ὁ,postpositive
Q.S.,3,152,3,οἱ,ὁ,postpositive
Q.S.,3,164,3,οἱ,ὁ,postpositive
Q.S.,3,290,3,οἱ,ὁ,postpositive
Q.S.,3,453,3,οἱ,ὁ,postpositive
Q.S.,3,529,3,οἱ,ὁ,postpositive
Q.S.,3,645,3,οἱ,ὁ,postpositive
Q.S.,3,674,3,οἱ,ὁ,postpositive
Q.S.,4,25a,3,οἱ,ὁ,postpositive
Q.S.,4,101,3,οἱ,ὁ,postpositive
Q.S.,4,331,3,οἱ,ὁ,postpositive
Q.S.,4,366,3,οἱ,ὁ,postpositive
Q.S.,4,400,3,οἱ,ὁ,postpositive
Q.S.,4,457,3,οἱ,ὁ,postpositive
Q.S.,4,475,2,οἱ,ὁ,postpositive
Q.S.,5,126,4,οἱ,ὁ,postpositive
Q.S.,5,360,3,οἱ,ὁ,postpositive
Q.S.,5,378,2,οἱ,ὁ,postpositive
Q.S.,5,400,3,οἱ,ὁ,postpositive
Q.S.,5,451,3,οἱ,ὁ,postpositive
Q.S.,5,463,3,οἱ,ὁ,postpositive
Q.S.,6,48,2,οἱ,ὁ,postpositive
Q.S.,6,89,2,οἱ,ὁ,postpositive
Q.S.,6,124,3,οἱ,ὁ,postpositive
Q.S.,6,212,3,οἱ,ὁ,postpositive
Q.S.,6,252,3,οἱ,ὁ,postpositive
Q.S.,6,411,3,οἱ,ὁ,postpositive
Q.S.,6,571,3,οἱ,ὁ,postpositive
Q.S.,6,585,3,οἱ,ὁ,postpositive
Q.S.,7,42,2,οἱ,ὁ,postpositive
Q.S.,7,255,3,οἱ,ὁ,postpositive
Q.S.,7,341,3,οἱ,ὁ,postpositive
Q.S.,7,398,3,οἱ,ὁ,postpositive
Q.S.,7,464,3,οἱ,ὁ,postpositive
Q.S.,7,523,3,οἱ,ὁ,postpositive
Q.S.,7,548,3,οἱ,ὁ,postpositive
Q.S.,7,610,3,οἱ,ὁ,postpositive
Q.S.,7,632,3,οἱ,ὁ,postpositive
Q.S.,7,711,2,οἱ,ὁ,postpositive
Q.S.,8,30,3,οἱ,ὁ,postpositive
Q.S.,8,134,3,οἱ,ὁ,postpositive
Q.S.,8,153,3,οἱ,ὁ,postpositive
Q.S.,8,354,3,οἱ,ὁ,postpositive
Q.S.,8,356,2,οἱ,ὁ,postpositive
Q.S.,8,408,3,οἱ,ὁ,postpositive
Q.S.,8,494,2,οἱ,ὁ,postpositive
Q.S.,9,25,3,οἱ,ὁ,postpositive
Q.S.,9,256,3,οἱ,ὁ,postpositive
Q.S.,9,296,3,οἱ,ὁ,postpositive
Q.S.,9,359,3,οἱ,ὁ,postpositive
Q.S.,9,362a,3,οἱ,ὁ,postpositive
Q.S.,9,376,2,οἱ,ὁ,postpositive
Q.S.,9,404,3,οἱ,ὁ,postpositive
Q.S.,9,442,3,οἱ,ὁ,postpositive
Q.S.,9,483,3,οἱ,ὁ,postpositive
Q.S.,10,99,3,οἱ,ὁ,postpositive
Q.S.,10,105,3,οἱ,ὁ,postpositive
Q.S.,10,178,3,οἱ,ὁ,postpositive
Q.S.,10,188,3,οἱ,ὁ,postpositive
Q.S.,10,207,3,οἱ,ὁ,postpositive
Q.S.,10,280,2,οἱ,ὁ,postpositive
Q.S.,10,448,3,οἱ,ὁ,postpositive
Q.S.,10,452,3,οἱ,ὁ,postpositive
Q.S.,11,409,2,οἱ,ὁ,postpositive
Q.S.,11,410,2,οἱ,ὁ,postpositive
Q.S.,11,447,3,οἱ,ὁ,postpositive
Q.S.,11,463,2,οἱ,ὁ,postpositive
Q.S.,11,471,3,οἱ,ὁ,postpositive
Q.S.,12,40,2,οἱ,ὁ,postpositive
Q.S.,12,395,4,οἱ,ὁ,postpositive
Q.S.,12,537,3,οἱ,ὁ,postpositive
Q.S.,12,567,3,οἱ,ὁ,postpositive
Q.S.,13,56,2,οἱ,ὁ,postpositive
Q.S.,13,324,2,οἱ,ὁ,postpositive
Q.S.,13,389,3,οἱ,ὁ,postpositive
Q.S.,14,183,3,οἱ,ὁ,postpositive
Q.S.,14,305,3,οἱ,ὁ,postpositive
Q.S.,14,454,3,οἱ,ὁ,postpositive
Q.S.,14,568,3,οἱ,ὁ,postpositive
Sh.,Sh.,11,3,οἱ,ὁ,postpositive
Sh.,Sh.,20,3,οἱ,ὁ,postpositive
Theoc.,1,74,2,οἱ,ὁ,postpositive
Theoc.,2,153,3,οἱ,ὁ,postpositive
Theoc.,7,17,3,οἱ,ὁ,postpositive
Theoc.,7,82,2,οἱ,ὁ,postpositive
Theoc.,12,30,2,οἱ,ὁ,postpositive
Theoc.,17,82,3,οἱ,ὁ,postpositive
Theoc.,25,82,3,οἱ,ὁ,postpositive
Theoc.,25,109,2,οἱ,ὁ,postpositive
Theog.,Th.,301,3,οἱ,ὁ,postpositive
Theog.,Th.,303,3,οἱ,ὁ,postpositive
Theog.,Th.,464,2,οἱ,ὁ,postpositive
Theog.,Th.,576,3,οἱ,ὁ,postpositive
Theog.,Th.,578,3,οἱ,ὁ,postpositive
Theog.,Th.,892,3,οἱ,ὁ,postpositive
Theog.,Th.,900,3,οἱ,ὁ,postpositive
Theog.,Th.,916,3,οἱ,ὁ,postpositive
Theog.,Th.,961,3,οἱ,ὁ,postpositive
W.D.,WD,73,3,οἱ,ὁ,postpositive
W.D.,WD,76,3,οἱ,ὁ,postpositive
W.D.,WD,77,4,οἱ,ὁ,postpositive
Phaen.,1,86,3,οἱ,ὁ,postpositive
Argon.,1,18,4,οἱ,ὁ,postpositive
Argon.,1,141,3,οἱ,ὁ,postpositive
Argon.,1,326,3,οἱ,ὁ,postpositive
Argon.,3,137,3,οἱ,ὁ,postpositive
Argon.,3,470,3,οἱ,ὁ,postpositive
Argon.,4,1181,2,οἱ,ὁ,postpositive
Argon.,4,1307,2,οἱ,ὁ,postpositive
Hom.Hymn,2,195,5,οἱ,ὁ,postpositive
Hom.Hymn,5,162,3,οἱ,ὁ,postpositive
Il.,1,251,3,οἱ,ὁ,postpositive
Il.,1,276,4,οἱ,ὁ,postpositive
Il.,3,195,3,οἱ,ὁ,postpositive
Il.,4,91,3,οἱ,ὁ,postpositive
Il.,4,202,3,οἱ,ὁ,postpositive
Il.,5,188,3,οἱ,ὁ,postpositive
Il.,5,765,3,οἱ,ὁ,postpositive
Il.,7,154,3,οἱ,ὁ,postpositive
Il.,8,422,3,οἱ,ὁ,postpositive
Il.,9,284,3,οἱ,ὁ,postpositive
Il.,10,215,3,οἱ,ὁ,postpositive
Il.,12,174,3,οἱ,ὁ,postpositive
Il.,12,407,3,οἱ,ὁ,postpositive
Il.,13,440,3,οἱ,ὁ,postpositive
Il.,13,536,3,οἱ,ὁ,postpositive
Il.,13,661,3,οἱ,ὁ,postpositive
Il.,13,666,3,οἱ,ὁ,postpositive
Il.,14,430,3,οἱ,ὁ,postpositive
Il.,15,111,3,οἱ,ὁ,postpositive
Il.,15,232,4,οἱ,ὁ,postpositive
Il.,15,451,3,οἱ,ὁ,postpositive
Il.,15,496,3,οἱ,ὁ,postpositive
Il.,15,532,3,οἱ,ὁ,postpositive
Il.,15,596,3,οἱ,ὁ,postpositive
Il.,16,251,3,οἱ,ὁ,postpositive
Il.,17,410,5,οἱ,ὁ,postpositive
Il.,17,577,3,οἱ,ὁ,postpositive
Il.,19,124,4,οἱ,ὁ,postpositive
Il.,20,183,3,οἱ,ὁ,postpositive
Il.,20,349,3,οἱ,ὁ,postpositive
Il.,21,516,3,οἱ,ὁ,postpositive
Il.,22,204,3,οἱ,ὁ,postpositive
Il.,23,297,4,οἱ,ὁ,postpositive
Il.,23,537,4,οἱ,ὁ,postpositive
Il.,24,113,2,οἱ,ὁ,postpositive
Il.,24,149,3,οἱ,ὁ,postpositive
Il.,24,153,3,οἱ,ὁ,postpositive
Od.,1,264,3,οἱ,ὁ,postpositive
Od.,1,275,4,οἱ,ὁ,postpositive
Od.,2,190,3,οἱ,ὁ,postpositive
Od.,4,647,3,οἱ,ὁ,postpositive
Od.,4,649,3,οἱ,ὁ,postpositive
Od.,4,677,3,οἱ,ὁ,postpositive
Od.,4,826,3,οἱ,ὁ,postpositive
Od.,5,131,3,οἱ,ὁ,postpositive
Od.,5,323,3,οἱ,ὁ,postpositive
Od.,6,225,3,οἱ,ὁ,postpositive
Od.,8,108,2,οἱ,ὁ,postpositive
Od.,9,360,4,οἱ,ὁ,postpositive
Od.,10,349,3,οἱ,ὁ,postpositive
Od.,11,393,4,οἱ,ὁ,postpositive
Od.,13,244,4,οἱ,ὁ,postpositive
Od.,13,417,5,οἱ,ὁ,postpositive
Od.,16,173,3,οἱ,ὁ,postpositive
Od.,16,412,3,οἱ,ὁ,postpositive
Od.,17,344,4,οἱ,ὁ,postpositive
Od.,17,372,4,οἱ,ὁ,postpositive
Od.,18,192,3,οἱ,ὁ,postpositive
Od.,18,242,3,οἱ,ὁ,postpositive
Od.,19,191,3,οἱ,ὁ,postpositive
Od.,24,104,3,οἱ,ὁ,postpositive
Od.,24,274,3,οἱ,ὁ,postpositive
Od.,24,423,3,οἱ,ὁ,postpositive
Q.S.,4,285,3,οἱ,ὁ,postpositive
Q.S.,5,649,3,οἱ,ὁ,postpositive
Q.S.,6,547,3,οἱ,ὁ,postpositive
Q.S.,8,341,3,οἱ,ὁ,postpositive
Q.S.,12,282,2,οἱ,ὁ,postpositive
Q.S.,13,375,3,οἱ,ὁ,postpositive
Q.S.,14,559,3,οἱ,ὁ,postpositive
Sh.,Sh.,69,3,οἱ,ὁ,postpositive
Theoc.,25,37,3,οἱ,ὁ,postpositive
Theog.,Th.,56,3,οἱ,ὁ,postpositive
Theog.,Th.,520,3,οἱ,ὁ,postpositive
W.D.,WD,86,3,οἱ,ὁ,postpositive
Phaen.,1,249,4,οἱ,ὁ,postpositive
Argon.,1,754,4,οἱ,ὁ,postpositive
Argon.,4,916,4,οἱ,ὁ,postpositive
Argon.,4,1524,4,οἱ,ὁ,postpositive
Hom.Hymn,2,164,3,οἱ,ὁ,postpositive
Il.,2,408,3,οἱ,ὁ,postpositive
Il.,4,484,4,οἱ,ὁ,postpositive
Il.,4,529,3,οἱ,ὁ,postpositive
Il.,5,433,3,οἱ,ὁ,postpositive
Il.,6,203,3,οἱ,ὁ,postpositive
Il.,6,405,3,οἱ,ὁ,postpositive
Il.,9,190,3,οἱ,ὁ,postpositive
Il.,9,534,3,οἱ,ὁ,postpositive
Il.,11,439,5,οἱ,ὁ,postpositive
Il.,13,409,3,οἱ,ὁ,postpositive
Il.,13,557,3,οἱ,ὁ,postpositive
Il.,13,561,3,οἱ,ὁ,postpositive
Il.,15,450,4,οἱ,ὁ,postpositive
Il.,16,147,3,οἱ,ὁ,postpositive
Il.,16,242,3,οἱ,ὁ,postpositive
Il.,16,509,3,οἱ,ὁ,postpositive
Il.,16,820,3,οἱ,ὁ,postpositive
Il.,17,292,4,οἱ,ὁ,postpositive
Il.,19,169,3,οἱ,ὁ,postpositive
Il.,20,283,3,οἱ,ὁ,postpositive
Il.,21,320,3,οἱ,ὁ,postpositive
Il.,21,554,4,οἱ,ὁ,postpositive
Il.,23,392,3,οἱ,ὁ,postpositive
Il.,23,674,3,οἱ,ὁ,postpositive
Il.,23,677,3,οἱ,ὁ,postpositive
Dion.,25,489,3,οἱ,ὁ,postpositive
Dion.,33,105,3,οἱ,ὁ,postpositive
Dion.,37,500,3,οἱ,ὁ,postpositive
Dion.,41,303,3,οἱ,ὁ,postpositive
Od.,2,379,3,οἱ,ὁ,postpositive
Od.,3,311,3,οἱ,ὁ,postpositive
Od.,5,267,4,οἱ,ὁ,postpositive
Od.,5,271,3,οἱ,ὁ,postpositive
Od.,7,197,3,οἱ,ὁ,postpositive
Od.,11,540,3,οἱ,ὁ,postpositive
Od.,11,609,3,οἱ,ὁ,postpositive
Od.,13,433,3,οἱ,ὁ,postpositive
Od.,15,95,3,οἱ,ὁ,postpositive
Od.,20,54,5,οἱ,ὁ,postpositive
Od.,24,311,4,οἱ,ὁ,postpositive
Q.S.,1,241,4,οἱ,ὁ,postpositive
Q.S.,1,745,4,οἱ,ὁ,postpositive
Q.S.,2,254,3,οἱ,ὁ,postpositive
Q.S.,2,406,4,οἱ,ὁ,postpositive
Q.S.,3,183,3,οἱ,ὁ,postpositive
Q.S.,3,240,3,οἱ,ὁ,postpositive
Q.S.,4,362,4,οἱ,ὁ,postpositive
Q.S.,6,254,4,οἱ,ὁ,postpositive
Q.S.,6,412,3,οἱ,ὁ,postpositive
Q.S.,7,50,4,οἱ,ὁ,postpositive
Q.S.,7,637,3,οἱ,ὁ,postpositive
Q.S.,8,288,5,οἱ,ὁ,postpositive
Q.S.,8,413,4,οἱ,ὁ,postpositive
Q.S.,9,364,3,οἱ,ὁ,postpositive
Q.S.,10,124,4,οἱ,ὁ,postpositive
Q.S.,10,269,4,οἱ,ὁ,postpositive
Q.S.,11,412,3,οἱ,ὁ,postpositive
Q.S.,11,478,3,οἱ,ὁ,postpositive
Q.S.,12,474,5,οἱ,ὁ,postpositive
Q.S.,12,573,4,οἱ,ὁ,postpositive
Q.S.,14,578,3,οἱ,ὁ,postpositive
Sh.,Sh.,411,3,οἱ,ὁ,postpositive
Theoc.,13,57,4,οἱ,ὁ,postpositive
Phaen.,1,47,5,οἱ,ὁ,postpositive
Phaen.,1,168,4,οἱ,ὁ,postpositive
Phaen.,1,283,5,οἱ,ὁ,postpositive
Phaen.,1,509,3,οἱ,ὁ,postpositive
Phaen.,1,546,5,οἱ,ὁ,postpositive
Phaen.,1,681,3,οἱ,ὁ,postpositive
Phaen.,1,1097,3,οἱ,ὁ,postpositive
Argon.,1,532,4,οἱ,ὁ,postpositive
Argon.,1,740,4,οἱ,ὁ,postpositive
Argon.,1,770,4,οἱ,ὁ,postpositive
Argon.,1,887,4,οἱ,ὁ,postpositive
Argon.,2,762,3,οἱ,ὁ,postpositive
Argon.,2,1212,3,οἱ,ὁ,postpositive
Argon.,3,37,5,οἱ,ὁ,postpositive
Argon.,3,666,3,οἱ,ὁ,postpositive
Argon.,3,787,3,οἱ,ὁ,postpositive
Argon.,3,1316,3,οἱ,ὁ,postpositive
Argon.,4,872,3,οἱ,ὁ,postpositive
Argon.,4,1437,5,οἱ,ὁ,postpositive
Argon.,4,1671,4,οἱ,ὁ,postpositive
Callim.Hymn,3,89,3,οἱ,ὁ,postpositive
Hom.Hymn,4,143,4,οἱ,ὁ,postpositive
Hom.Hymn,5,53,4,οἱ,ὁ,postpositive
Hom.Hymn,5,59,5,οἱ,ὁ,postpositive
Hom.Hymn,19,31,4,οἱ,ὁ,postpositive
Il.,1,104,4,οἱ,ὁ,postpositive
Il.,2,873,4,οἱ,ὁ,postpositive
Il.,3,387,3,οἱ,ὁ,postpositive
Il.,4,198,5,οἱ,ὁ,postpositive
Il.,4,254,4,οἱ,ὁ,postpositive
Il.,5,298,4,οἱ,ὁ,postpositive
Il.,6,101,4,οἱ,ὁ,postpositive
Il.,6,157,3,οἱ,ὁ,postpositive
Il.,8,48,4,οἱ,ὁ,postpositive
Il.,8,190,5,οἱ,ὁ,postpositive
Il.,10,129,4,οἱ,ὁ,postpositive
Il.,10,257,5,οἱ,ὁ,postpositive
Il.,10,261,5,οἱ,ὁ,postpositive
Il.,11,792,6,οἱ,ὁ,postpositive
Il.,12,351,5,οἱ,ὁ,postpositive
Il.,12,396,4,οἱ,ὁ,postpositive
Il.,13,21,4,οἱ,ὁ,postpositive
Il.,13,181,5,οἱ,ὁ,postpositive
Il.,13,210,4,οἱ,ὁ,postpositive
Il.,13,246,4,οἱ,ὁ,postpositive
Il.,13,474,4,οἱ,ὁ,postpositive
Il.,13,544,5,οἱ,ὁ,postpositive
Il.,13,600,4,οἱ,ὁ,postpositive
Il.,14,215,4,οἱ,ὁ,postpositive
Il.,14,420,5,οἱ,ὁ,postpositive
Il.,15,403,6,οἱ,ὁ,postpositive
Il.,17,232,5,οἱ,ὁ,postpositive
Il.,17,411,4,οἱ,ὁ,postpositive
Il.,17,655,4,οἱ,ὁ,postpositive
Il.,17,699,3,οἱ,ὁ,postpositive
Il.,18,62,4,οἱ,ὁ,postpositive
Il.,18,408,5,οἱ,ὁ,postpositive
Il.,18,443,4,οἱ,ὁ,postpositive
Il.,18,444,4,οἱ,ὁ,postpositive
Il.,20,146,4,οἱ,ὁ,postpositive
Il.,20,169,5,οἱ,ὁ,postpositive
Il.,20,282,5,οἱ,ὁ,postpositive
Il.,20,296,4,οἱ,ὁ,postpositive
Il.,21,551,4,οἱ,ὁ,postpositive
Il.,21,570,3,οἱ,ὁ,postpositive
Il.,22,439,4,οἱ,ὁ,postpositive
Il.,22,470,5,οἱ,ὁ,postpositive
Il.,23,139,4,οἱ,ὁ,postpositive
Il.,23,545,4,οἱ,ὁ,postpositive
Il.,24,30,5,οἱ,ὁ,postpositive
Il.,24,52,4,οἱ,ὁ,postpositive
Il.,24,414,4,οἱ,ὁ,postpositive
Od.,1,335,4,οἱ,ὁ,postpositive
Od.,1,347,3,οἱ,ὁ,postpositive
Od.,1,407,5,οἱ,ὁ,postpositive
Od.,1,425,4,οἱ,ὁ,postpositive
Od.,4,662,4,οἱ,ὁ,postpositive
Od.,4,789,3,οἱ,ὁ,postpositive
Od.,5,389,4,οἱ,ὁ,postpositive
Od.,7,103,3,οἱ,ὁ,postpositive
Od.,8,302,3,οἱ,ὁ,postpositive
Od.,8,363,5,οἱ,ὁ,postpositive
Od.,11,103,3,οἱ,ὁ,postpositive
Od.,13,66,4,οἱ,ὁ,postpositive
Od.,13,343,3,οἱ,ὁ,postpositive
Od.,13,437,4,οἱ,ὁ,postpositive
Od.,16,371,4,οἱ,ὁ,postpositive
Od.,17,199,4,οἱ,ὁ,postpositive
Od.,18,118,4,οἱ,ὁ,postpositive
Od.,18,211,4,οἱ,ὁ,postpositive
Od.,19,226,3,οἱ,ὁ,postpositive
Od.,19,283,4,οἱ,ὁ,postpositive
Od.,20,106,4,οἱ,ὁ,postpositive
Od.,20,193,5,οἱ,ὁ,postpositive
Od.,21,9,4,οἱ,ὁ,postpositive
Od.,21,66,4,οἱ,ὁ,postpositive
Q.S.,2,255,4,οἱ,ὁ,postpositive
Q.S.,2,635,4,οἱ,ὁ,postpositive
Q.S.,3,282,4,οἱ,ὁ,postpositive
Q.S.,5,265,4,οἱ,ὁ,postpositive
Q.S.,5,633,4,οἱ,ὁ,postpositive
Q.S.,6,27,4,οἱ,ὁ,postpositive
Q.S.,7,634,5,οἱ,ὁ,postpositive
Q.S.,7,690,4,οἱ,ὁ,postpositive
Q.S.,8,118,3,οἱ,ὁ,postpositive
Q.S.,10,237,4,οἱ,ὁ,postpositive
Q.S.,13,450,4,οἱ,ὁ,postpositive
Q.S.,14,570,3,οἱ,ὁ,postpositive
Sh.,Sh.,390,4,οἱ,ὁ,postpositive
Sh.,Sh.,423,5,οἱ,ὁ,postpositive
Sh.,Sh.,435,4,οἱ,ὁ,postpositive
Theoc.,17,17,3,οἱ,ὁ,postpositive
Theoc.,22,204,5,οἱ,ὁ,postpositive
Theog.,Th.,940,4,οἱ,ὁ,postpositive
Phaen.,1,379,4,οἱ,ὁ,postpositive
Argon.,1,131,4,οἱ,ὁ,postpositive
Argon.,1,969,6,οἱ,ὁ,postpositive
Argon.,2,193,3,οἱ,ὁ,postpositive
Argon.,2,290,5,οἱ,ὁ,postpositive
Argon.,2,979,4,οἱ,ὁ,postpositive
Argon.,3,520,3,οἱ,ὁ,postpositive
Argon.,3,565,6,οἱ,ὁ,postpositive
Argon.,3,683,5,οἱ,ὁ,postpositive
Argon.,3,1068,4,οἱ,ὁ,postpositive
Argon.,4,549,4,οἱ,ὁ,postpositive
Argon.,4,1274,5,οἱ,ὁ,postpositive
Argon.,4,1656,5,οἱ,ὁ,postpositive
Hom.Hymn,2,51,5,οἱ,ὁ,postpositive
Hom.Hymn,4,132,5,οἱ,ὁ,postpositive
Hom.Hymn,25,5,3,οἱ,ὁ,postpositive
Il.,2,419,6,οἱ,ὁ,postpositive
Il.,4,390,3,οἱ,ὁ,postpositive
Il.,5,411,4,οἱ,ὁ,postpositive
Il.,5,808,3,οἱ,ὁ,postpositive
Il.,6,38,5,οἱ,ὁ,postpositive
Il.,6,159,4,οἱ,ὁ,postpositive
Il.,10,212,4,οἱ,ὁ,postpositive
Il.,10,232,4,οἱ,ὁ,postpositive
Il.,11,705,4,οἱ,ὁ,postpositive
Il.,12,334,4,οἱ,ὁ,postpositive
Il.,12,337,5,οἱ,ὁ,postpositive
Il.,12,458,5,οἱ,ὁ,postpositive
Il.,13,517,4,οἱ,ὁ,postpositive
Il.,14,141,4,οἱ,ὁ,postpositive
Il.,15,610,4,οἱ,ὁ,postpositive
Il.,15,613,4,οἱ,ὁ,postpositive
Il.,17,71,4,οἱ,ὁ,postpositive
Il.,17,153,6,οἱ,ὁ,postpositive
Il.,17,273,4,οἱ,ὁ,postpositive
Il.,18,460,6,οἱ,ὁ,postpositive
Il.,21,321,3,οἱ,ὁ,postpositive
Il.,22,489,4,οἱ,ὁ,postpositive
Il.,23,530,4,οἱ,ὁ,postpositive
Il.,23,834,5,οἱ,ὁ,postpositive
Od.,5,6,4,οἱ,ὁ,postpositive
Od.,5,442,5,οἱ,ὁ,postpositive
Od.,14,184,6,οἱ,ὁ,postpositive
Od.,15,282,4,οἱ,ὁ,postpositive
Od.,16,40,4,οἱ,ὁ,postpositive
Od.,16,64,4,οἱ,ὁ,postpositive
Od.,18,355,5,οἱ,ὁ,postpositive
Od.,19,222,4,οἱ,ὁ,postpositive
Q.S.,1,243,4,οἱ,ὁ,postpositive
Q.S.,2,82,4,οἱ,ὁ,postpositive
Q.S.,2,333,5,οἱ,ὁ,postpositive
Q.S.,3,139,4,οἱ,ὁ,postpositive
Q.S.,3,163,4,οἱ,ὁ,postpositive
Q.S.,4,93,5,οἱ,ὁ,postpositive
Q.S.,6,370,4,οἱ,ὁ,postpositive
Q.S.,6,578,4,οἱ,ὁ,postpositive
Q.S.,7,375,4,οἱ,ὁ,postpositive
Q.S.,7,497,4,οἱ,ὁ,postpositive
Q.S.,8,400,5,οἱ,ὁ,postpositive
Q.S.,10,92,5,οἱ,ὁ,postpositive
Q.S.,10,180,4,οἱ,ὁ,postpositive
Q.S.,10,205,4,οἱ,ὁ,postpositive
Q.S.,10,331,4,οἱ,ὁ,postpositive
Q.S.,11,94,5,οἱ,ὁ,postpositive
Q.S.,13,255,5,οἱ,ὁ,postpositive
Q.S.,13,554,4,οἱ,ὁ,postpositive
Theoc.,3,36,4,οἱ,ὁ,postpositive
Theog.,Th.,97,3,οἱ,ὁ,postpositive
Theog.,Th.,479,5,οἱ,ὁ,postpositive
Q.S.,9,63,5,οἱ,ὁ,postpositive
Phaen.,1,1073,5,οἱ,ὁ,postpositive
Hom.Hymn,2,389,5,οἱ,ὁ,postpositive
Il.,11,245,6,οἱ,ὁ,postpositive
Il.,19,368,5,οἱ,ὁ,postpositive
Il.,20,289,6,οἱ,ὁ,postpositive
